textid	text	label
708	Não era pra ser assim Eu não queria acabar Mas se o destino quis assim Me resta agora aceitar Eu sei que isso é tão ruim Te querer e não poder Mas se este é o melhor pra mim Me resta agora entender Mas basta apenas eu pensar No tempo que passamos juntos Talvez o dia ainda passe sem você Outra vez, eu vejo que a saída é entender Esquecer que um dia você fez parte de mim E vou seguir assim Não era	Metal
709	Os seus olhos me mostram o caminho onde eu sempre quis chegar [ 2 x ] Tentei fazer o possível Pra você sentir e enxergar. Tudo é fácil, Mas a vida é um castigo pra você que não quer acordar. Tentei ser o que eu não fui Amei você sem ver e pensar. Tentei sonhar sem ter você. Mas eu tive que acordar, pra te ver. Lembra das 12 rosas que eu te dei? eu pensei em te ligar com o seu olhar, e uma lua cheia lembra quando eu	Metal
710	Eu não vou ser quem vai te mostrar Aquelas coisas que você não quer Vou te falar o que eu sinto por você Ouça com o seu coração Quero te ter e não mais te deixar O amor chegou sem eu saber porque A vida passa e nos leva a crescer Coisas que só vi com você Se	Metal
711	Eu não vou mais esperar você voltar Vou desistir pra sempre. Eu vou buscar um caminho a seguir Não vou olhar pra trás. Não dá mais pra ser assim E fingir	Metal
712	Quando olho pro futuro Vejo coisas que não podem ser reais As pessoas, esse disturbio Eu me pergunto onde está você minha paz? (Quero saber, preciso saber) Eu quero uma resposta Faz tanto tempo que você não está aqui... tô sentindo tanto sua falta Esqueça os problemas Quero que tudo dê certo que tudo fique bem Só assim que eu encontro a minha paz, encontro a minha paz. Quando olho pro futuro, Não vejo nada a não ser você chegar Não importa a distância Eu me pergunto onde está você minha paz... (Quero	Metal
713	Pai, pode ser que daqui a algum tempo Haja tempo pra gente ser mais Muito mais que dois grandes amigos, pai e filho talvez Pai, pode ser que daí você sinta, qualquer coisa entre esses vinte ou trinta Longos anos em busca de paz.... Pai, pode crer, eu tô bem eu vou indo, tô tentando vivendo e pedindo Com loucura pra você renascer... Pai, eu não faço questão de ser tudo, só não quero e não vou ficar mudo Pra falar de amor pra você Pai, senta aqui que o jantar tá na mesa, fala um pouco tua voz tá tão presa Nos ensine esse jogo da	Metal
714	Eu sei que tudo passa, Mas o tempo é a graça da vida Viver não é parar e pensar só em problemas E hoje eu sei que eu não vou explicar mais Hoje estou feliz e com você Vou buscar e viver... Felicidade, paz e harmonia Uma mulher, uma familia O resto, bem, isso não me importa É assim meu estilo de vida Acredito sempre nessa fé que me ilumina Viver não é parar e pensar só em problemas E hoje é quase impossivel	Metal
715	Pra que mentir Pra você mesma Dizer que nunca vai Chegar onde quer O impossível pode se tornar real pra você Não tenha medo, sonhe, tudo pode acontecer É só acreditar, só acreditar Pra tudo ser real Não adianta viver sem motivo Está decidido Só você pode mudar Você é linda, exagerada Sabe o que quer Quer ser feliz a vida inteira Não tenha medo, O impossível pode se tornar	Metal
716	Olhando no espelho Sei que posso esperar Nos seus olhos vejo a luz De quem sabe aonde quer chegar O teu coração, teu corpo, sua mente A tua mão, olhando lá na frente Nosso sol já apareceu Nossa festa já começou Uo Ou... Quero para sempre mais Cantar, Pular, Gritar Uo	Metal
717	Mais um dia se passou Mil lembranças tive aqui Tempos bons, tempos ruins Levo a vida sempre assim Pessoas vem pessoas vão Algumas marcam e outras não Tudo tem sua hora e o seu lugar E as vezes vale a pena esperar Penso em dias bem melhores Vivo o agora e o amanhã Abandono essas lembranças ruins Eu vou tirar tudo que não Me deixa confiar em mim Espero sonhar E acreditar que	Metal
718	Eu joguei fora a chance de voltar Mas o motivo eu não quis contar Você era muito eu e eu pouco você Mas no final das contas eu também era... Você me faz acreditar no tempo Você faz o meu mundo parar Não quero olhar pra outra direção a não ser pra onde eu sei que você estará Isso não é desculpa Você sabe eu não volto atrás Só quero que lembre do quanto nós dois éramos mais Que saudades de... Você me faz acreditar no tempo Você faz o meu	Metal
719	Bem que eu te avisei mais você não quis me escutar Sei, tava tudo bem mais o amor é lei, é compartilhar Quem ama desse jeito traz tanto amor no peito, tanta solidão Bem que eu te avisei eu me entreguei e você não Mas o amor é mais,	Metal
720	Dias e noites te esperando e você triste por mim. Você era legal bem radical igual nosso amor. Depois disso fiquei chorando , pois você não sabe o que é amor. Oque eu quero é você de volta , de volta pra mim , sei que nosso amor ,sei que nosso amor não tem fim. Eu sonhando e pensando em você aqui. Antes você me ajudava , não atrapalhava	Metal
721	Hoje eu parei pra escutar meu coração Que só fala de você Desde quando eu te vi Hoje as lembranças já fazem parte desta canção que eu escrevi só pra você REFRÃO: Nós vamos estar Juntos mesmo quando não estamos perto Já não importa mais o que ficou pra trás Agora é só eu e você! Venha e me mostre como tudo deve ser Marcou minha história mesmo sem querer Como tudo deve ser Eu nunca achei alguém pra ser feliz Mas em você tem algo que me diz Que tudo vai ser bem melhor pra mim E você vem em câmera lenta Agora sua imagem	Metal
722	Quando olho pro futuro Vejo coisas que não podem ser reais As pessoas, esse disturbio Eu me pergunto onde está você minha paz? (Quero saber, preciso saber) Eu quero uma resposta Faz tanto tempo que você não está aqui... tô sentindo tanto sua falta Esqueça os problemas Quero que tudo dê certo que tudo fique bem Só assim que eu encontro a minha paz, encontro a minha paz. Quando olho pro futuro, Não vejo nada a não ser você chegar Não importa a distância Eu me pergunto onde está você minha paz... (Quero	Metal
723	Aquela vez eu te vi chorar e não sabia o que era mas sempre quando eu estou aqui perto pode contar Sempre quero o seu bem quando você está mal nunca perca o seu ser que eu fico mal Aquela vez você não soube me entender se eu te falei, foi para o seu bem Esquece de tudo e bola pra frente Como eu vou te ajudar sem você pra colaborar me diz se	Metal
724	No início eu pensei que ia ser fácil conquistar (Conquistar) Ela me prendeu no lugar onde eu sempre quis estar (Quero estar) Sem querer eu me entreguei Agora não tem mais como fugir Não importa o que aconteça Eu não vou parar Eu vou até o fim No ínicio	Metal
725	Eu não vou ser quem vai te mostrar Aquelas coisas que você não quer Vou te falar o que eu sinto por você Ouça com o seu coração Quero te ter e não mais te deixar O amor chegou sem eu saber porque A vida passa e nos leva a crescer Coisas que só vi com você Se	Metal
726	Tudo que eu faço é por ti Nunca duvide de mim Quando eu te digo Eu amo você Sou o que sou e não vou esconder Nem vou mudar por ninguém A não ser por você Que me faz viver Vou melhorar cada vez, Mas eu vou ficar com você... Eu sou seu pra vida inteira! Diga que me quer, diga que me quer! Diga o que sente quando me vê Não sofro mais não volto atrás Diga que me quer, diga que me quer, diga! Diga outra vez	Metal
727	Ela não vai mais te esperar Outra vez Se tudo que vai, um dia tem que voltar É sua vez Então vá atrás, corra mais Pra aquilo que sempre quis Não vá deixar o tempo acabar Sem querer eu me entreguei As horas passam sem você Eu já não sei o que fazer Outra vez só você pode trazer tudo de volta Tô esperando aqui na porta Ela não vai mais te esperar Outra vez Quero acreditar que tudo vai se acertar No final Então vá atrás, corra mais Para aquilo que sempre quis Não vá deixar o tempo acabar Sem querer eu me entreguei	Metal
728	Sem você eu cheguei a pensar Em não mais viver Vou sangrar até morrer Se você não ficar Eu só quero ser Eterno pra você Só depende de nós Me beija e não para Dessa vez será pra sempre Vá em frente Seu cheiro me enlouquece Fico louco só de te ver Não consigo mais me conter Se partir eu não vou mais existir Minha vida chega ao fim Eu só quero ser Eterno	Metal
729	Os seus olhos me mostram o caminho onde eu sempre quis chegar [ 2 x ] Tentei fazer o possível Pra você sentir e enxergar. Tudo é fácil, Mas a vida é um castigo pra você que não quer acordar. Tentei ser o que eu não fui Amei você sem ver e pensar. Tentei sonhar sem ter você. Mas eu tive que acordar, pra te ver. Lembra das 12 rosas que eu te dei? eu pensei em te ligar com o seu olhar, e uma lua cheia lembra quando eu	Metal
730	Eu sei que tudo passa, Mas o tempo é a graça da vida Viver não é parar e pensar só em problemas E hoje eu sei que eu não vou explicar mais Hoje estou feliz e com você Vou buscar e viver... Felicidade, paz e harmonia Uma mulher, uma familia O resto, bem, isso não me importa É assim meu estilo de vida Acredito sempre nessa fé que me ilumina Viver não é parar e pensar só em problemas E hoje é quase impossivel	Metal
731	Você ligou dizendo coisas e me fez pensar Que era bom com você Mas eu não vou voltar Pra uma história que eu talvez já saiba o final Foi duro pra você é ! Mas tente entender Eu não estava tão bem Vivendo ao seu lado eu sei que não iria encontrar O que tanto procurei Mas eu sei que foi, sei que foi Foi melhor, foi melhor Tudo vai melhorar, espera o tempo passar Eu sei Foi melhor, foi melhor É melhor esquecer, que fique entre eu e você E assim nossa história chega ao fim Eu não estava tão bem Vivendo ao	Metal
732	Não dá mais, já não posso, não consigo esconder Impossível controlar minha vontade de você É maior que tudo e tudo bem Acredita em mim... Já mudei e provei que não sou mais, nem sei quem sou Eu duvido que isso tudo não seja amor... Meu amor... Eu quero saber se você não quer me beijar Olha pra mim, duvido você negar Que agora eu sou quem você sempre quis Te ver assim, linda, tão linda pra mim Linda, tão linda pra mim É tudo que eu sempre quis... Não	Metal
733	Onde estou? Quem sou eu? Agora é tarde pra pensar no que passou Meus vícios E ao meu redor, o seu rancor E a minha dor E o medo só me deu coragem pra viver E encarar essa luta Sem pensar em parar Vou vencer, por você E o que é meu, ninguém tira E nesse tempo todo eu pude ver E me afastar	Metal
734	Mais um dia se passou Mil lembranças tive aqui Tempos bons, tempos ruins Levo a vida sempre assim Pessoas vem pessoas vão Algumas marcam e outras não Tudo tem sua hora e o seu lugar E as vezes vale a pena esperar Penso em dias bem melhores Vivo o agora e o amanhã Abandono essas lembranças ruins Eu vou tirar tudo que não Me deixa confiar em mim Espero sonhar E acreditar que	Metal
735	Hoje estou bem triste, pois sei que tudo está decidido. Te quero tanto Mas não adianta só eu te querer Temos que tentar resistir e seguir, sem esmurecer Já não há nada a fazer Temos que parar de sofrer por sofrer, sem saber porque Pois a vida começa outra vez Eu que não suporto perder você Mas é inevitável nossa separação; todos os momentos vão se perder, temos que aceitar O amor acabou para nós Daquele amor só temos pra salvar as lembranças Te quero tanto	Metal
736	Bem que eu te avisei mais você não quis me escutar Sei, tava tudo bem mais o amor é lei, é compartilhar Quem ama desse jeito traz tanto amor no peito, tanta solidão Bem que eu te avisei eu me entreguei e você não Mas o amor é mais,	Metal
737	Você mexeu no que eu sonhava E foi embora E agora, o que antes me acordava Hoje me deixou dormindo sozinho E o medo me prende, Te impede de entender Que nada vai passar Enquanto você não crescer Eu vou ficar bem melhor Se você partir Se você me deixar só Eu vou ficar melhor aqui Antes de te ver partir Você me fez ver como é	Metal
738	Eu não vou mais esperar você voltar Vou desistir pra sempre. Eu vou buscar um caminho a seguir Não vou olhar pra trás. Não dá mais pra ser assim E fingir	Metal
739	Pai, pode ser que daqui a algum tempo Haja tempo pra gente ser mais Muito mais que dois grandes amigos, pai e filho talvez Pai, pode ser que daí você sinta, qualquer coisa entre esses vinte ou trinta Longos anos em busca de paz.... Pai, pode crer, eu tô bem eu vou indo, tô tentando vivendo e pedindo Com loucura pra você renascer... Pai, eu não faço questão de ser tudo, só não quero e não vou ficar mudo Pra falar de amor pra você Pai, senta aqui que o jantar tá na mesa, fala um pouco tua voz tá tão presa Nos ensine esse jogo da	Metal
740	Olhando no espelho Sei que posso esperar Nos seus olhos vejo a luz De quem sabe aonde quer chegar O teu coração, teu corpo, sua mente A tua mão, olhando lá na frente Nosso sol já apareceu Nossa festa já começou Uo Ou... Quero para sempre mais Cantar, Pular, Gritar Uo	Metal
